quarter,pop_state,pop_county,total_spending,project_count,avg_project_size,max_project,contract_spending,assistance_spending,new_construction_count,multifamily_count,affordable_count,rehab_count,public_housing_count,infra_count,unique_recipients,unique_agencies,new_construction_share,multifamily_share,affordable_share,assistance_share,expected_spending,spending_surprise,spending_surprise_pct,spending_qoq,spending_yoy,projects_qoq,projects_yoy,new_construction_intensity,multifamily_intensity,affordable_intensity,recipient_concentration,funding_persistence,active_opportunities,presolicitation_count,pipeline_value,spending_yoy_rank,projects_yoy_rank,spending_surprise_pct_rank,funding_persistence_rank,active_opportunities_rank,new_construction_intensity_rank,pipeline_score,pipeline_score_rank,spending_qoq_rank,projects_qoq_rank,multifamily_intensity_rank,affordable_intensity_rank,recipient_concentration_rank
2013Q3,WY,WASHAKIE,555440.0,13,42726.153846153844,120166.0,0.0,555440.0,0,0,13,0,0,0,5,2,0.0,0.0,1.0,1.0,56902.0,498538.0,8.497469272555296,5.707645488907943,2.835885111290668,1.1666666666666667,0.8571428571428571,0.0,0.0,1.0,0.2,16,0,0,0.0,0.30879259570887674,0.25113036925395626,0.9106261859582543,0.6131271694540865,0.5001577784790154,0.4925844114862733,0.48315244533308715,0.47175765225623223,0.7438080495356038,0.6279317697228145,0.49857999368886086,0.8445881981697696,0.3887661722940991
2013Q4,WY,WASHAKIE,0.0,2,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1,1,0.0,0.0,1.0,,159561.75,-159561.75,-1.0,-1.0,,-0.75,-0.3333333333333333,0.0,0.0,1.0,1.0,17,0,0,0.0,,0.16577845451084888,0.037337662337662336,0.6015955714750896,0.5001628134158255,0.4962552914360143,0.35050957772073627,0.15646369260827092,0.03441295546558704,0.10509885535900104,0.4993487463366981,0.6812113318137415,0.8850537284272224
2014Q1,WY,WASHAKIE,2513.0,3,837.6666666666666,2513.0,0.0,2513.0,0,0,2,1,0,0,1,1,0.0,0.0,0.6666666666666666,1.0,159561.75,-157048.75,-0.9842506114403985,,,,0.0,0.0,0.0,0.6666666666666666,1.0,18,0,0,0.0,,0.362369985141159,0.07109346806207145,0.6028311096648227,0.5001627074520013,0.49625772860397005,0.40013480486915026,0.27041978522616333,,,0.49837292547998696,0.032704197852261634,0.8945655711031565
2014Q2,WY,WASHAKIE,74114.0,7,10587.714285714286,47291.0,0.0,74114.0,0,0,5,2,0,0,3,2,0.0,0.0,0.7142857142857143,1.0,160190.0,-86076.0,-0.5373369124165054,,-0.10497904766505248,1.3333333333333333,0.16666666666666666,0.0,0.0,0.7142857142857143,0.3333333333333333,19,0,0,0.0,0.12895662368112543,0.8988522238163558,0.13270825820411108,0.6060116354234001,0.5001616031027796,0.49547511312217196,0.40889455649855183,0.2456367162249515,,0.9933887419720439,0.49919198448610214,0.0812863606981254,0.5061409179056238
2014Q3,WY,WASHAKIE,104634.0,5,20926.8,54634.0,0.0,104634.0,0,0,5,0,0,0,3,2,0.0,0.0,1.0,1.0,158016.75,-53382.75,-0.3378296921054255,0.41179804085597865,-0.8116196168803111,-0.2857142857142857,-0.6153846153846154,0.0,0.0,1.0,0.3333333333333333,20,0,0,0.0,0.3346818683339463,0.32015261879986123,0.7474281660163179,0.6141183918961697,0.5001582779360557,0.49398543842988285,0.4770817225404329,0.44476100031655585,0.9295238095238095,0.09257898603967671,0.4984172206394429,0.7139917695473251,0.5112377334599557
2014Q4,WY,WASHAKIE,48000.0,5,9600.0,48000.0,0.0,48000.0,0,0,5,0,0,0,2,2,0.0,0.0,1.0,1.0,45315.25,2684.75,0.05924605954948941,-0.5412580996616778,,0.0,,0.0,0.0,1.0,0.5,21,0,0,0.0,,,0.8232209737827715,0.6047077922077922,0.5001623376623376,0.49756493506493504,0.6163093800989614,0.7581168831168831,0.3939512961508248,0.7872681883024251,0.49967532467532466,0.6103896103896104,0.6727272727272727
2015Q1,WY,WASHAKIE,194145.0,5,38829.0,100961.0,0.0,194145.0,0,0,5,0,0,0,3,2,0.0,0.0,1.0,1.0,57315.25,136829.75,2.38731838385072,3.0446875,,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,22,0,0,0.0,,0.87617613850207,0.9174107142857143,0.6044045676998369,0.500163132137031,0.4967373572593801,0.6919955980280512,0.9106035889070146,0.8264532434709352,0.24577248270561106,0.499021207177814,0.5536704730831974,0.5489396411092985
2015Q2,WY,WASHAKIE,104722.0,4,26180.5,78200.0,0.0,104722.0,0,0,4,0,0,0,3,2,0.0,0.0,1.0,1.0,105223.25,-501.25,-0.004763681030570715,-0.46059903680238995,0.41298540086893165,-0.2,-0.42857142857142855,0.0,0.0,1.0,0.3333333333333333,23,0,0,0.0,0.9590003904724717,0.20502401182120428,0.6932110091743119,0.6069918699186991,0.5001626016260162,0.49691056910569104,0.6381995979333452,0.7749593495934959,0.6311815779539449,0.6836461126005362,0.49902439024390244,0.676260162601626,0.38471544715447153
2015Q3,WY,WASHAKIE,168265.0,7,24037.85714285714,87284.0,0.0,168265.0,0,0,7,0,0,0,5,2,0.0,0.0,1.0,1.0,112875.25,55389.75,0.49071652111512487,0.6067779454173908,0.608129288758912,0.75,0.4,0.0,0.0,1.0,0.2,24,0,0,0.0,0.8477669902912621,0.8896663078579118,0.8807207207207207,0.618084097375909,0.5001580777742649,0.49604805564337656,0.7372292832110373,0.9614290230793551,0.7267849773008667,0.7667903525046382,0.4988934555801454,0.5373063547265254,0.34935188112551374
2015Q4,WY,WASHAKIE,108222.0,4,27055.5,74448.0,0.0,108222.0,0,0,4,0,0,0,3,2,0.0,0.0,1.0,1.0,128783.0,-20561.0,-0.15965616579828082,-0.3568359433037174,1.254625,-0.42857142857142855,-0.2,0.0,0.0,1.0,0.3333333333333333,25,0,0,0.0,0.9112426035502958,0.22211501350829796,0.7079388201019665,0.6096889176928062,0.5001620220349967,0.4982177576150357,0.6291802728273024,0.7913156189241737,0.4438095238095238,0.20610412926391383,0.4995139338950097,0.5183084899546339,0.5238172391445236
2016Q1,WY,WASHAKIE,213138.0,4,53284.5,142534.0,0.0,213138.0,0,0,4,0,0,0,3,2,0.0,0.0,1.0,1.0,143838.5,69299.5,0.4817868651299895,0.9694516826523257,0.09782894228540524,0.0,-0.2,0.0,0.0,1.0,0.3333333333333333,26,0,0,0.0,0.6721618583739228,0.0655367231638418,0.3841726618705036,0.6116316639741518,0.5001615508885299,0.4972536348949919,0.4855993109862301,0.4584814216478191,0.19275653923541247,0.122265625,0.4991922455573506,0.5222940226171244,0.5696284329563812
2016Q2,WY,WASHAKIE,70450.0,5,14090.0,46950.0,0.0,70450.0,0,0,5,0,0,0,3,2,0.0,0.0,1.0,1.0,148586.75,-78136.75,-0.5258662027401502,-0.6694629770383508,-0.3272664769580413,0.25,0.25,0.0,0.0,1.0,0.3333333333333333,27,0,0,0.0,0.14351851851851852,0.688318981654811,0.3570127504553734,0.6108406361570918,0.5001622849724116,0.4982148653034729,0.41632724007185595,0.314508276533593,0.4408682634730539,0.9681818181818181,0.49951314508276534,0.8020123336579033,0.40457643622200584
2016Q3,WY,WASHAKIE,169366.0,6,28227.666666666668,92567.0,0.0,169366.0,0,0,6,0,0,0,4,2,0.0,0.0,1.0,1.0,140018.75,29347.25,0.20959514350756595,1.4040596167494677,0.006543250230291504,0.2,-0.14285714285714285,0.0,0.0,1.0,0.25,28,0,0,0.0,0.6602052451539339,0.5786637931034483,0.8634739099356683,0.6194409148665819,0.500158831003812,0.4957115628970775,0.6318933471723144,0.7979669631512071,0.880718954248366,0.7139203507489953,0.4982528589580686,0.5449491740787802,0.41867852604828465
2016Q4,WY,WASHAKIE,25680.0,5,5136.0,25680.0,0.0,25680.0,0,0,5,0,0,0,2,2,0.0,0.0,1.0,1.0,140294.0,-114614.0,-0.8169558213466007,-0.8483757070486402,-0.76270998503077,-0.16666666666666666,0.25,0.0,0.0,1.0,0.5,29,0,0,0.0,0.07350565428109855,0.5737769080234834,0.0927947598253275,0.6145867098865478,0.500162074554295,0.4978930307941653,0.3390390672071941,0.16369529983792544,0.08023255813953488,0.2393636699963004,0.49967585089141003,0.6350081037277148,0.7006482982171799
2017Q1,WY,WASHAKIE,158260.0,5,31652.0,103336.0,0.0,158260.0,0,0,4,1,0,0,3,2,0.0,0.0,0.8,1.0,119658.5,38601.5,0.32259722460167894,5.162772585669782,-0.2574763768075144,0.0,0.25,0.0,0.0,0.8,0.3333333333333333,30,0,0,0.0,0.5887815750371471,0.6401459854014598,0.7103174603174603,0.6237717908082409,0.5001584786053883,0.49698890649762284,0.5974924204307889,0.74770206022187,0.9567779960707269,0.12766768292682926,0.4995245641838352,0.08494453248811411,0.563391442155309
2017Q2,WY,WASHAKIE,16618.0,2,8309.0,16618.0,0.0,16618.0,0,0,2,0,0,0,2,2,0.0,0.0,1.0,1.0,105939.0,-89321.0,-0.8431361443849763,-0.8949955768987742,-0.7641163946061036,-0.6,-0.6,0.0,0.0,1.0,0.5,31,0,0,0.0,0.0882232252769799,0.017955294979846097,0.06901561932437342,0.6239695624603678,0.5001585288522511,0.4966708941027267,0.25779890783589243,0.056119213696892836,0.04256908140403286,0.03725626740947075,0.4992073557387445,0.6526632847178186,0.703868103994927
2017Q3,WY,WASHAKIE,243669.0,13,18743.76923076923,73483.0,0.0,243669.0,0,0,13,0,0,0,5,2,0.0,0.0,1.0,1.0,92481.0,151188.0,1.6348006617575501,13.662955831026597,0.43871261055938027,,1.1666666666666667,0.0,0.0,1.0,0.2,32,0,0,0.0,0.3762567672080433,0.5107782243332115,0.8454212454212454,0.6274756365922666,0.5001571832756995,0.49764225086450803,0.5352160986922273,0.584407419050613,0.995787054768288,,0.4990569003458032,0.856491669286388,0.36419364979566177
2017Q4,WY,WASHAKIE,27432.0,8,3429.0,27432.0,0.0,27432.0,0,0,8,0,0,0,2,2,0.0,0.0,1.0,1.0,111056.75,-83624.75,-0.7529911509205879,-0.8874210506876131,0.06822429906542056,-0.38461538461538464,0.6,0.0,0.0,1.0,0.5,33,0,0,0.0,0.3964285714285714,0.6710576555937381,0.09221160911094783,0.62002567394095,0.5001604621309371,0.49823491655969193,0.4512703732010266,0.3616816431322208,0.04727954971857411,0.29209799861973773,0.4991976893453145,0.6404043645699615,0.7089216944801027
2018Q1,WY,WASHAKIE,104306.0,6,17384.333333333332,41148.0,0.0,104306.0,0,0,6,0,0,0,3,2,0.0,0.0,1.0,1.0,111494.75,-7188.75,-0.0644761300419975,2.8023476232137647,-0.34092000505497283,-0.25,0.2,0.0,0.0,1.0,0.3333333333333333,34,0,0,0.0,0.43117559523809523,0.8494039270687237,0.7794117647058824,0.6547445255474452,0.5001459854014598,0.4983941605839416,0.5967480250383493,0.771970802919708,0.9675654552559594,0.1832855093256815,0.4992700729927007,0.6445255474452555,0.5300729927007299
2018Q2,WY,WASHAKIE,238532.0,7,34076.0,82296.0,0.0,238532.0,0,0,7,0,0,0,5,2,0.0,0.0,1.0,1.0,98006.25,140525.75,1.4338447803073784,1.2868483116982723,13.353833192923336,0.16666666666666666,,0.0,0.0,1.0,0.2,35,0,0,0.0,0.9976976208749041,,0.7387755102040816,0.6199356913183279,0.50016077170418,0.49710610932475885,0.7386478743281596,0.9755627009646303,0.4371439422711736,0.32996389891696754,0.4985530546623794,0.8456591639871383,0.3435691318327974
2018Q3,WY,WASHAKIE,169650.22999999998,10,16965.022999999997,71718.23,0.0,169650.22999999998,0,0,10,0,0,0,4,2,0.0,0.0,1.0,1.0,153484.75,16165.479999999981,0.10532303697924375,-0.288773707510942,-0.30376769305902684,0.42857142857142855,-0.23076923076923078,0.0,0.0,1.0,0.25,36,0,0,0.0,0.5397473997028231,0.2520833333333333,0.8696760101929377,0.6236850494102646,0.5001593879502709,0.49729040484539366,0.5484938275284073,0.6531718202103921,0.8376982663223903,0.9153420870767104,0.4988842843481033,0.8520879821485495,0.4375199234937839
2018Q4,WY,WASHAKIE,27648.0,1,27648.0,27648.0,0.0,27648.0,0,0,1,0,0,0,1,1,0.0,0.0,1.0,1.0,134980.0575,-107332.0575,-0.7951697420191127,-0.8370293986633558,0.007874015748031496,-0.75,-0.7894736842105263,0.0,0.0,1.0,1.0,37,0,0,0.0,0.3984872611464968,0.06576439191765154,0.06691871455576559,0.6023991655076495,0.500173852573018,0.49773991655076494,0.35460858868213824,0.20305980528511822,0.05336426914153132,0.12319377547239718,0.4991307371349096,0.5486787204450626,0.8906467315716272
2019Q1,WY,WASHAKIE,119590.0,9,13287.777777777777,82944.0,0.0,119590.0,0,0,9,0,0,0,3,2,0.0,0.0,1.0,1.0,135034.0575,-15444.057499999995,-0.11437157251976966,3.3254484953703702,0.1465304009357084,,0.5,0.0,0.0,1.0,0.3333333333333333,38,0,0,0.0,0.69934890846419,0.9503263234227701,0.7007616974972797,0.6252877342979283,0.5001644195988162,0.4988490628082867,0.6761706050426047,0.8737257481091746,0.9762174405436014,,0.4995067412035515,0.5951989477145676,0.5723446234791187
2019Q2,WY,WASHAKIE,109916.0,5,21983.2,98564.0,0.0,109916.0,0,0,5,0,0,0,3,2,0.0,0.0,1.0,1.0,138855.0575,-28939.057499999995,-0.20841198024061885,-0.08089305125846642,-0.5391980950145054,-0.4444444444444444,-0.2857142857142857,0.0,0.0,1.0,0.3333333333333333,39,0,0,0.0,0.10216256524981357,0.3867990247300592,0.11682743837084673,0.6341150016061677,0.5001606167683906,0.49791198201092196,0.3261252799973559,0.1567619659492451,0.08373831775700935,0.03452200303490137,0.49903629938965627,0.8380982974622551,0.568904593639576
2019Q3,WY,WASHAKIE,98317.36,5,19663.472,59784.36,0.0,98317.36,0,0,5,0,0,0,3,2,0.0,0.0,1.0,1.0,106701.0575,-8383.697499999995,-0.0785718313991405,-0.10552276283707558,-0.42047022276362367,0.0,-0.5,0.0,0.0,1.0,0.3333333333333333,40,0,0,0.0,0.28484848484848485,0.09087694483734088,0.7656918687589158,0.63568,0.50016,0.4968,0.43399586749398394,0.36256,0.8896271686969361,0.5178947368421053,0.4984,0.84624,0.55728
2019Q4,WY,WASHAKIE,70159.0,5,14031.8,53043.0,0.0,70159.0,0,0,5,0,0,0,3,2,0.0,0.0,1.0,1.0,88867.84,-18708.839999999997,-0.2105243021547502,-0.2864027268429502,1.5375795717592593,0.0,,0.0,0.0,1.0,0.3333333333333333,41,0,0,0.0,0.9797373358348969,,0.6118868600071607,0.6353431686978832,0.5001603592046183,0.4982360487491982,0.7127686633080449,0.9448364336112893,0.350844277673546,0.5517963027554935,0.4990378447722899,0.623155869146889,0.5442591404746633
2020Q1,WY,WASHAKIE,143630.0,9,15958.888888888889,62699.0,0.0,143630.0,0,0,9,0,0,0,3,2,0.0,0.0,1.0,1.0,99495.59,44134.41,0.4435815697962091,1.0472070582533959,0.20102015218663769,0.8,0.0,0.0,0.0,1.0,0.3333333333333333,42,0,0,0.0,0.2747864834756777,0.15537471612414838,0.6414213926776741,0.6366251198465963,0.5001597954618089,0.4979226589964845,0.42226536455888597,0.344838606583573,0.6617929973066564,0.9082552896288588,0.4990412272291467,0.6423777564717162,0.5781399808245445
2020Q2,WY,WASHAKIE,22860.0,8,2857.5,13380.0,0.0,22860.0,0,0,8,0,0,0,3,2,0.0,0.0,1.0,1.0,105505.59,-82645.59,-0.7833290160265441,-0.8408410499199331,-0.7920229993813458,-0.1111111111111111,0.6,0.0,0.0,1.0,0.3333333333333333,43,0,0,0.0,0.08447067502766507,0.879111266620014,0.13134220942785174,0.6349919743178171,0.5001605136436598,0.49743178170144464,0.39692527527984534,0.29085072231139647,0.1687289088863892,0.30028278543655,0.49887640449438203,0.830016051364366,0.5743178170144462
2020Q3,WY,WASHAKIE,171450.98,12,14287.581666666667,51409.98,0.0,171450.98,0,0,12,0,0,0,3,2,0.0,0.0,1.0,1.0,83741.59,87709.39000000001,1.0473814743665604,6.5000428696412955,0.7438525607278309,0.5,1.4,0.0,0.0,1.0,0.3333333333333333,44,0,0,0.0,0.8899184581171238,0.9146680570038235,0.9660956459671663,0.6450655840099938,0.500156152404747,0.4971892567145534,0.770592279014452,0.9912554653341662,0.9890813253012049,0.7987972508591066,0.4987507807620237,0.8321361648969394,0.5710493441599
2020Q4,WY,WASHAKIE,59734.0,6,9955.666666666666,37158.0,0.0,59734.0,0,0,6,0,0,0,3,2,0.0,0.0,1.0,1.0,102024.995,-42290.994999999995,-0.4145160212945857,-0.6515972087182004,-0.14859105745520887,-0.5,0.2,0.0,0.0,1.0,0.3333333333333333,45,0,0,0.0,0.12027491408934708,0.7480902777777778,0.2812723373838456,0.6377111890341091,0.5001593879502709,0.49776856869620656,0.4109443099183253,0.2633088938476251,0.0776735459662289,0.1970260223048327,0.49872489639783235,0.6166719795983424,0.5545106789926681
2021Q1,WY,WASHAKIE,179609.0,4,44902.25,86715.0,0.0,179609.0,0,0,4,0,0,0,2,1,0.0,0.0,1.0,1.0,99418.745,80190.255,0.8065908999354197,2.006813540027455,0.2504978068648611,-0.3333333333333333,-0.5555555555555556,0.0,0.0,1.0,0.5,46,0,0,0.0,0.4432371674784564,0.05125931181269954,0.5339771101573677,0.6376395534290271,0.5001594896331738,0.49792663476874005,0.4412191334752511,0.3645933014354067,0.6183960471303687,0.09776833156216791,0.4988835725677831,0.8189792663476874,0.7362041467304625
2021Q3,WY,WASHAKIE,107633.0,9,11959.222222222223,103584.0,0.0,107633.0,0,0,9,0,0,0,3,2,0.0,0.0,1.0,1.0,108413.495,-780.4949999999953,-0.007199242123870238,-0.4007371568239899,3.7083552055993,1.25,0.125,0.0,0.0,1.0,0.3333333333333333,47,0,0,0.0,0.9599243856332703,0.7624914442162902,0.6486875224739302,0.232017823042648,0.5001591343093571,0.49633991088478674,0.6591146953847936,0.8666454487587524,0.3112118713932399,0.8668866886688669,0.4987269255251432,0.6583386378103119,0.562221514958625
2021Q4,WY,WASHAKIE,50187.0,4,12546.75,25896.0,0.0,50187.0,0,0,4,0,0,0,3,2,0.0,0.0,1.0,1.0,129606.745,-79419.745,-0.6127747826704544,-0.5337210706753505,-0.7072807632828929,-0.5555555555555556,-0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,48,0,0,0.0,0.039908779931584946,0.05038896746817539,0.1199421965317919,0.2218639148661722,0.5001612383102225,0.4979039019671074,0.19561647175264052,0.016123831022250887,0.15580524344569288,0.10456605088881143,0.4995162850693325,0.6056110931957434,0.5493389229280877
2022Q1,WY,WASHAKIE,106830.0,5,21366.0,51792.0,0.0,106830.0,0,0,5,0,0,0,3,2,0.0,0.0,1.0,1.0,99290.75,7539.25,0.07593104090763741,1.1286388905493454,0.7884287005725382,0.25,-0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,49,0,0,0.0,0.9867060561299852,0.7170849089034033,0.9296846683581007,0.21794871794871795,0.5001622849724116,0.4987017202207076,0.7006140758884613,0.9130152547874066,0.9579226686884003,0.7912287060529177,0.4996754300551769,0.6105160662122687,0.5580980201233365
2022Q2,WY,WASHAKIE,176141.0,10,17614.1,96485.0,0.0,176141.0,0,0,10,0,0,0,3,2,0.0,0.0,1.0,1.0,111064.75,65076.25,0.5859307295969243,0.6487971543573903,-0.01930860925677444,1.0,1.5,0.0,0.0,1.0,0.3333333333333333,50,0,0,0.0,0.08143861099627946,0.8953530918404683,0.12403951701427003,0.22206072351421188,0.5001614987080103,0.4977390180878553,0.33544770976921345,0.1618217054263566,0.0848163574403635,0.9069465081723626,0.49919250645994834,0.8267118863049095,0.5684754521963824
2022Q3,WY,WASHAKIE,41531.0,2,20765.5,41531.0,0.0,41531.0,0,0,2,0,0,0,2,2,0.0,0.0,1.0,1.0,110197.75,-68666.75,-0.6231229766487972,-0.7642173031832452,-0.6141425027640222,-0.75,-0.7777777777777778,0.0,0.0,1.0,0.5,51,0,0,0.0,0.14656144306651633,0.021845508563439357,0.425,0.22711211050433666,0.5001606167683906,0.49775136524253133,0.26986130481963305,0.044651461612592355,0.5357664233576642,0.011188811188811189,0.49887568262126564,0.6678445229681979,0.7272727272727273
2022Q4,WY,WASHAKIE,66287.0,4,16571.75,26648.0,0.0,66287.0,0,0,4,0,0,0,3,2,0.0,0.0,1.0,1.0,93672.25,-27385.25,-0.2923517904181868,0.5960848522790205,0.3208002072249786,,0.0,0.0,0.0,1.0,0.3333333333333333,52,0,0,0.0,0.8159695817490494,0.7137931034482758,0.39285714285714285,0.21163325665461716,0.5001643115346698,0.49835688465330263,0.567393735164251,0.6809069996713769,0.4872372372372372,,0.49868550772264214,0.6503450542228064,0.5553729871837003
2023Q1,WY,WASHAKIE,60027.0,4,15006.75,27372.0,0.0,60027.0,0,0,4,0,0,0,3,2,0.0,0.0,1.0,1.0,97697.25,-37670.25,-0.38558147747249794,-0.09443782340428741,-0.43810727323785453,0.0,-0.2,0.0,0.0,1.0,0.3333333333333333,53,0,0,0.0,0.08368360718379825,0.44259536275243083,0.19970685232685967,0.21164021164021163,0.500165343915344,0.49834656084656087,0.2780559038350225,0.09325396825396826,0.3350844277673546,0.5116104868913858,0.4990079365079365,0.8420965608465608,0.5557208994708994
2023Q2,WY,WASHAKIE,248253.0,4,62063.25,179257.0,0.0,248253.0,0,0,4,0,0,0,2,1,0.0,0.0,1.0,1.0,85996.5,162256.5,1.8867802759414627,3.1356889399770105,0.40939928807035275,0.0,-0.6,0.0,0.0,1.0,0.5,54,0,0,0.0,0.9056188027910393,0.07805390269513476,0.938018018018018,0.22843709468223086,0.5001621271076524,0.4982166018158236,0.5832079723943495,0.6877431906614786,0.9117757009345795,0.31257078142695355,0.4988651102464332,0.703307392996109,0.7534046692607004
2023Q3,WY,WASHAKIE,63705.0,2,31852.5,44158.0,0.0,63705.0,0,0,2,0,0,0,2,1,0.0,0.0,1.0,1.0,104024.5,-40319.5,-0.38759619128186146,-0.743386786866624,0.5339144253690015,-0.5,,0.0,0.0,1.0,0.5,55,0,0,0.0,0.6156462585034014,,0.494446434969545,0.22727272727272727,0.5001629195177583,0.4965786901270772,0.4913341868561561,0.4705115672857608,0.2699963807455664,0.1382940108892922,0.49788204626914306,0.8678722710980775,0.7308569566634083
2024Q1,WY,WASHAKIE,122232.0,3,40744.0,74548.0,0.0,122232.0,0,0,3,0,0,0,2,1,0.0,0.0,1.0,1.0,109568.0,12664.0,0.11558119158878505,0.9187190958323522,0.8439814744972619,,-0.25,0.0,0.0,1.0,0.5,56,0,0,0.0,0.9064721286943509,0.2088368580060423,0.8126353790613718,0.1471861471861472,0.5001665001665002,0.4975024975024975,0.5720156210215642,0.675990675990676,0.8390280941533789,,0.4981684981684982,0.7052947052947053,0.7127872127872128
2024Q2,WY,WASHAKIE,232253.0,4,58063.25,158943.0,0.0,232253.0,0,0,4,0,0,0,3,2,0.0,0.0,1.0,1.0,123554.25,108698.75,0.8797653662257672,0.9000998101970025,2.8691422193346328,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,57,0,0,0.0,0.8944464876792939,0.7541528239202658,0.42583212735166426,0.15284715284715283,0.5001665001665002,0.4973359973359973,0.5930173366802253,0.7112887112887113,0.377818853974122,0.8414351851851852,0.49783549783549785,0.8491508491508492,0.5641025641025641
2024Q3,WY,WASHAKIE,15950.0,1,15950.0,15950.0,0.0,15950.0,0,0,1,0,0,0,1,1,0.0,0.0,1.0,1.0,166610.75,-150660.75,-0.9042678818743689,-0.9313248913899929,-0.9357510281849565,-0.75,-0.75,0.0,0.0,1.0,1.0,58,0,0,0.0,0.046347793845012975,0.0326007326007326,0.04915070473436935,0.16275998679432155,0.5001650709805217,0.4965335094090459,0.17525916336090025,0.014526246285902938,0.05594149908592322,0.011229539398553484,0.4978540772532189,0.8530868273357544,0.9017827665896335
2024Q4,WY,WASHAKIE,83176.0,4,20794.0,29961.0,0.0,83176.0,0,0,4,0,0,0,2,1,0.0,0.0,1.0,1.0,108535.0,-25359.0,-0.23364813193900585,4.2147962382445145,0.3056431991209481,,,0.0,0.0,1.0,0.5,59,0,0,0.0,0.2912400455062571,,0.37852494577006507,0.15661446184605132,0.5001666111296235,0.49750083305564813,0.3440211761991799,0.17360879706764412,0.974349302150132,,0.4980006664445185,0.7100966344551816,0.7135954681772743
2025Q1,WY,WASHAKIE,110114.0,4,27528.5,59686.0,0.0,110114.0,0,0,4,0,0,0,2,1,0.0,0.0,1.0,1.0,113402.75,-3288.75,-0.02900061947351365,0.32386746176781767,-0.09913934157994633,0.0,0.3333333333333333,0.0,0.0,1.0,0.5,60,0,0,0.0,0.4629146477823332,0.9224941724941725,0.826671511627907,0.1421518556350017,0.5001702417432754,0.4972761321075928,0.5473251747705127,0.6234252638747021,0.8513966480446927,0.8011650485436893,0.49846782431052095,0.7017364657814096,0.7262512768130746
2025Q2,WY,WASHAKIE,13714.0,1,13714.0,13714.0,0.0,13714.0,0,0,1,0,0,0,1,1,0.0,0.0,1.0,1.0,110373.25,-96659.25,-0.8757488793706808,-0.8754563452422035,-0.9409523235437217,-0.75,-0.75,0.0,0.0,1.0,1.0,61,0,0,0.0,0.04062038404726736,0.018885921404044256,0.05374001452432825,0.15808823529411764,0.5001671122994652,0.49732620320855614,0.1715509280633291,0.014371657754010695,0.03971789161098738,0.006663974151857835,0.4979946524064171,0.858957219251337,0.9027406417112299
2025Q3,WY,WASHAKIE,155494.0,6,25915.666666666668,39666.0,0.0,155494.0,0,0,6,0,0,0,2,1,0.0,0.0,1.0,1.0,55738.5,99755.5,1.7897054997891941,10.338340382091294,8.74884012539185,,,0.0,0.0,1.0,0.5,62,0,0,0.0,0.9850243354548858,,0.9568655643421998,0.17840834964122634,0.5001630789302022,0.4965753424657534,0.694682804494218,0.9090019569471625,0.9866518353726362,,0.49755381604696675,0.8478473581213307,0.7286366601435095
2009Q4,WY,WESTON,0.0,2,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1,1,0.0,0.0,1.0,,,,,,,,,0.0,0.0,1.0,1.0,1,0,0,0.0,,,,0.5001734304543878,0.5001734304543878,0.4928893513701006,0.4983524106833159,0.4928893513701006,,,0.4984391259105099,0.6900797780090184,0.5896635449184877
2010Q1,WY,WESTON,0.0,2,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1,1,0.0,0.0,1.0,,,,,,,,,0.0,0.0,1.0,1.0,2,0,0,0.0,,,,0.5471204188481675,0.5001636125654451,0.4929646596858639,0.5159726767015707,0.5400850785340314,,,0.4978730366492147,0.68782722513089,0.8231348167539267
2010Q2,WY,WESTON,0.0,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0.0,0.0,1.0,,0.0,0.0,,,,,,0.0,0.0,1.0,1.0,3,0,0,0.0,,,,0.5640065146579805,0.5001628664495114,0.49153094462540714,0.5219462540716612,0.5700325732899023,,,0.496742671009772,0.713029315960912,0.8807817589576548
2010Q3,WY,WESTON,0.0,3,0.0,0.0,0.0,0.0,0,0,2,1,0,0,1,1,0.0,0.0,0.6666666666666666,,0.0,0.0,,,,,,0.0,0.0,0.6666666666666666,1.0,4,0,0,0.0,,,,0.5796545105566219,0.5001599488163787,0.4883237364043506,0.5270113563659629,0.5783749200255918,,,0.49552143314139474,0.14763275751759436,0.891874600127959
2010Q4,WY,WESTON,48912.0,3,16304.0,48912.0,0.0,48912.0,0,0,3,0,0,0,2,2,0.0,0.0,1.0,1.0,0.0,48912.0,,,,0.0,,0.0,0.0,1.0,0.5,5,0,0,0.0,,,,0.581111833550065,0.5001625487646294,0.4930104031209363,0.5287304941482444,0.5658322496749024,,0.23498376623376624,0.49772431729518857,0.6485695708712613,0.6449934980494149
